run,version,tag,namespace,family,classification_basis,structural_pattern,unit,unit_basis,catalog_present,series_returned,point_count,unique_coordinate_count,raw_slot_count,exact_duplicate_count,empty_response_count,null_count,nonnull_count,conflict_count,multiple_wall_steps,first_step,last_step,observed_steps,nonnull_steps,missing_steps_relative_to_observed_grid,null_only_steps,min_value,max_value,sources
flash,3-5513.32.6.28,penalty/stage_credit_group/select_groups_skipped_uniform,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_groups_skipped_uniform,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],44.0,126.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_groups_skipped_uniform"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_hack_attempt,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_hack_attempt,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],2196.0,5458.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_hack_attempt"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_hack_attempt_ge_min,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_hack_attempt_ge_min,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],239.0,1067.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_hack_attempt_ge_min"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_hack_attempt_ge_min_rate,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_hack_attempt_ge_min_rate,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0413613,0.100875,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_hack_attempt_ge_min_rate"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_hack_attempt_rate,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_hack_attempt_rate,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.37801,0.50392,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_hack_attempt_rate"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_hack_attempt_turns_per_pass,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_hack_attempt_turns_per_pass,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.764324,1.27111,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_hack_attempt_turns_per_pass"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_hack_exposed_not_relied,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_hack_exposed_not_relied,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],21.0,128.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_hack_exposed_not_relied"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_impl_over_gold_mean,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_impl_over_gold_mean,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.8246,137.323,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_impl_over_gold_mean"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_pass_new_tests_rate,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_pass_new_tests_rate,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.664574,0.767311,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_pass_new_tests_rate"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_pass_turns_mean,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_pass_turns_mean,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],50.0344,72.9335,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_pass_turns_mean"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_probe_disagree_rate,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_probe_disagree_rate,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.546014,0.633072,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_probe_disagree_rate"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_process_severe,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_process_severe,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],8.0,60.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_process_severe"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_r1_masked,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_r1_masked,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],127.0,440.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_r1_masked"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_r1_rate,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_r1_rate,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0299763,0.078714,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_r1_rate"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_r2_capped,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_r2_capped,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_r2_capped"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_r2_capped_rate,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_r2_capped_rate,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_r2_capped_rate"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_r2_evidence_rejected,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_r2_evidence_rejected,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,14.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_r2_evidence_rejected"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_r2_flagged,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_r2_flagged,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],58.0,352.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_r2_flagged"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_r2_rate,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_r2_rate,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0113659,0.0355731,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_r2_rate"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_r3_gold_fails,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_r3_gold_fails,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_r3_gold_fails"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_r3_groups,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_r3_groups,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],9.0,35.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_r3_groups"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_r3_rate,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_r3_rate,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0128655,0.0371517,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_r3_rate"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_rank_invalid,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_rank_invalid,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],11.0,47.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_rank_invalid"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_rank_score_conflict,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_rank_score_conflict,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],5.0,27.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_rank_score_conflict"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_regression_flagged,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_regression_flagged,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],5.0,58.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_regression_flagged"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_renorm_capped_rate,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_renorm_capped_rate,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0226904,0.0703625,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_renorm_capped_rate"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_renorm_k_mean,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_renorm_k_mean,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.17021,1.21668,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_renorm_k_mean"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_score_A_mean,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_score_A_mean,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],4.21626,4.37492,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_score_A_mean"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_score_B_mean,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_score_B_mean,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],4.31219,4.48618,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_score_B_mean"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_score_E_mean,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_score_E_mean,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],4.38362,4.57562,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_score_E_mean"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_score_P_mean,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_score_P_mean,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],4.56123,4.66094,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_score_P_mean"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_score_S_mean,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_score_S_mean,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],4.06541,4.2403,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_score_S_mean"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_spread_logratio_mean,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_spread_logratio_mean,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.650735,0.783763,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_spread_logratio_mean"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_tier_mismatch,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_tier_mismatch,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],104.0,466.0,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_tier_mismatch"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
flash,3-5513.32.6.28,penalty/stage_credit_group/select_tier_share_H,penalty,penalty,literal first path component; no mechanistic classification,penalty/stage_credit_group/select_tier_share_H,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.00637789,0.0179783,"[{""captured_at"":""2026-09-21T05:46:07.342887Z"",""json_pointer"":""/series/penalty~1stage_credit_group~1select_tier_share_H"",""manifest_line"":97,""object_sha256"":""bebef7765281773c1864fca7e1af9b7ad4c440b67eac8fb36cf816f508b0d33b""}]"
